accession	description	length	host_raw	host_canonical	host_group	host_ambiguous	country_raw	country	collection_date_raw	collection_date	decimal_year	date_precision	strain	isolate	lat_lon	is_vaccine	vaccine_pattern	has_H	H_length	H_source	has_F	has_N	is_complete_genome	exclude_reason
EU296493.1	Canine distemper virus strain TW/05-CYY hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-CYY			False		True	1824	annotation	False	False	False	
EU296492.1	Canine distemper virus strain TW/05-CYS hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-CYS			False		True	1824	annotation	False	False	False	
EU296491.1	Canine distemper virus strain TW/06-PT17 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2006	2006	2006.5	year	TW/06-PT17			False		True	1824	annotation	False	False	False	
EU296490.1	Canine distemper virus strain TW/05-PT15 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-PT15			False		True	1824	annotation	False	False	False	
EU296489.1	Canine distemper virus strain TW/05-PT13 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-PT13			False		True	1824	annotation	False	False	False	
EU296488.1	Canine distemper virus strain TW/05-PT12 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-PT12			False		True	1824	annotation	False	False	False	
EU296487.1	Canine distemper virus strain TW/05-PT10 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-PT10			False		True	1824	annotation	False	False	False	
EU296486.1	Canine distemper virus strain TW/06-K127 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2006	2006	2006.5	year	TW/06-K127			False		True	1824	annotation	False	False	False	
EU296485.1	Canine distemper virus strain TW/06-K117 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2006	2006	2006.5	year	TW/06-K117			False		True	1824	annotation	False	False	False	
EU296484.1	Canine distemper virus strain TW/06-K110 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2006	2006	2006.5	year	TW/06-K110			False		True	1824	annotation	False	False	False	
EU296483.1	Canine distemper virus strain TW/05-K55 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-K55			False		True	1824	annotation	False	False	False	
EU296482.1	Canine distemper virus strain TW/05-K36 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-K36			False		True	1824	annotation	False	False	False	
EU296481.1	Canine distemper virus strain TW/05-K34 hemagglutinin (H) gene, complete cds	1824	canine	Canis lupus familiaris	domestic_dog	False	Taiwan	Taiwan	2005	2005	2005.5	year	TW/05-K34			False		True	1824	annotation	False	False	False	
KP738610.1	Canine distemper virus strain SD(14)11, complete genome	15690	raccoon dog	Nyctereutes procyonoides	wild_canid	False	China	China	01-Oct-2014	2014-10-01	2014.7479452054795	day	SD(14)11			False		True	1824	annotation	True	True	True	
KF914669.1	Canine distemper virus isolate CDV2784/2013, complete genome	15690	Canis lupus familiaris (dog)	Canis lupus familiaris	domestic_dog	False	Italy: Campobasso	Italy	15-May-2013	2013-05-15	2013.3671232876711	day		CDV2784/2013		False		True	1824	annotation	True	True	True	
KC992187.1	Canine distemper virus isolate Wolf/Italy/7/2013 hemagglutinin (H) gene, partial cds	889	Canis lupus (wolf)	Canis lupus	wild_canid	False	Italy	Italy	31-Mar-2013	2013-03-31	2013.2438356164384	day		Wolf/Italy/7/2013		False		True	889	annotation	False	False	False	
KC992186.1	Canine distemper virus isolate Wolf/Abruzzo/10/2013 hemagglutinin (H) gene, partial cds	914	Canis lupus (wolf)	Canis lupus	wild_canid	False	Italy	Italy	31-Mar-2013	2013-03-31	2013.2438356164384	day		Wolf/Abruzzo/10/2013		False		True	914	annotation	False	False	False	
KC966929.1	Canine distemper virus strain Wb-CDV2013 hemagglutinin gene, complete cds	1824	wolf	Canis lupus	wild_canid	False	Italy: Ortona dei Marsi	Italy	Jan-2013	2013-01	2013.041095890411	month	Wb-CDV2013			False		True	1824	annotation	False	False	False	
KC966928.1	Canine distemper virus strain Wa-CDV2013 hemagglutinin gene, complete cds	1824	wolf	Canis lupus	wild_canid	False	Italy: Ortona dei Marsi	Italy	Jan-2013	2013-01	2013.041095890411	month	Wa-CDV2013			False		True	1824	annotation	False	False	False	
KP202314.1	Canine distemper virus isolate lbmicdv25 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv25		False		True	1122	annotation	False	False	False	
KP202313.1	Canine distemper virus isolate lbmicdv21 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv21		False		True	1122	annotation	False	False	False	
KP202312.1	Canine distemper virus isolate lbmicdv17 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv17		False		True	1122	annotation	False	False	False	
KP202311.1	Canine distemper virus isolate lbmicdv8 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv8		False		True	1122	annotation	False	False	False	
KP202310.1	Canine distemper virus isolate lbmicdv5 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv5		False		True	1122	annotation	False	False	False	
KP202308.1	Canine distemper virus isolate lbmicdv2 hemagglutinin (H) gene, partial cds	1122	domestic dog	Canis lupus familiaris	domestic_dog	False	Brazil	Brazil	2007	2007	2007.5	year		lbmicdv2		False		True	1122	annotation	False	False	False	
KP127967.1	Canine distemper virus isolate YT1404D hemagglutinin (H) gene, complete cds	1824	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	China	China	Apr-2014	2014-04	2014.2876712328766	month		YT1404D		False		True	1824	annotation	False	False	False	
KP127966.1	Canine distemper virus isolate YT1308M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Aug-2013	2013-08	2013.6219178082192	month		YT1308M		False		True	1824	annotation	False	False	False	
KP127965.1	Canine distemper virus isolate WH1302F hemagglutinin (H) gene, complete cds	1824	fox	Vulpes sp.	wild_canid	False	China	China	Feb-2013	2013-02	2013.123287671233	month		WH1302F		False		True	1824	annotation	False	False	False	
KP127964.1	Canine distemper virus isolate WF1403M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Mar-2014	2014-03	2014.2027397260274	month		WF1403M		False		True	1824	annotation	False	False	False	
KP127963.1	Canine distemper virus isolate WF1403D hemagglutinin (H) gene, complete cds	1824	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	China	China	Mar-2014	2014-03	2014.2027397260274	month		WF1403D		False		True	1824	annotation	False	False	False	
KP127962.1	Canine distemper virus isolate WF1307M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Jul-2013	2013-07	2013.5369863013698	month		WF1307M		False		True	1824	annotation	False	False	False	
KP127961.1	Canine distemper virus isolate WF1306M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Jun-2013	2013-06	2013.454794520548	month		WF1306M		False		True	1824	annotation	False	False	False	
KP127960.1	Canine distemper virus isolate WF1209M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Sep-2012	2012-09	2012.707650273224	month		WF1209M		False		True	1824	annotation	False	False	False	
KP127959.1	Canine distemper virus isolate WF1202M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Feb-2012	2012-02	2012.122950819672	month		WF1202M		False		True	1824	annotation	False	False	False	
KP127958.1	Canine distemper virus isolate QD1306M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Jun-2013	2013-06	2013.454794520548	month		QD1306M		False		True	1824	annotation	False	False	False	
KP127957.1	Canine distemper virus isolate QD1208D hemagglutinin (H) gene, complete cds	1824	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	China	China	Aug-2012	2012-08	2012.622950819672	month		QD1208D		False		True	1824	annotation	False	False	False	
KP127956.1	Canine distemper virus isolate LY1206M hemagglutinin (H) gene, complete cds	1824	mink	Neovison vison	mustelid	False	China	China	Jun-2012	2012-06	2012.4562841530055	month		LY1206M		False		True	1824	annotation	False	False	False	
KP127955.1	Canine distemper virus isolate HY1208F hemagglutinin (H) gene, complete cds	1824	fox	Vulpes sp.	wild_canid	False	China	China	Aug-2012	2012-08	2012.622950819672	month		HY1208F		False		True	1824	annotation	False	False	False	
KJ569205.1	Canine distemper virus strain SD-13-10 haemagglutinin (H) gene, complete cds	1836	Nyctereutes procyonoides (raccoon dog)	Nyctereutes procyonoides	wild_canid	False	China: Zhucheng, Shandong	China	31-Oct-2013	2013-10-31	2013.8301369863013	day	SD-13-10			False		True	1824	annotation	False	False	False	
KP765763.1	Canine distemper virus isolate SD(14)7, complete genome	15690	fox	Vulpes sp.	wild_canid	False	China: Shandong	China	03-Jul-2014	2014-07-03	2014.5013698630137	day		SD(14)7		False		True	1824	annotation	True	True	True	
KM923900.1	Canine distemper virus hemagglutinin gene, complete cds	1824	monkey	Primates sp.	primate	False	China	China	Sep-2008	2008-09	2008.707650273224	month	Monkey-BJ01-DV			False		True	1824	annotation	False	False	False	
KF856711.1	Canine distemper virus isolate BJ-01, complete genome	15690	monkey	Primates sp.	primate	False	China: Beijing	China	2006	2006	2006.5	year		BJ-01		False		True	1824	annotation	True	True	True	
KJ567093.1	Canine distemper virus isolate Bari-370-2013-ITA hemagglutinin (H) gene, partial cds	1030	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	2013	2013	2013.5	year		Bari-370-2013-ITA		False		True	1030	annotation	False	False	False	
KJ567092.1	Canine distemper virus isolate Bari-181-2013-ITA hemagglutinin (H) gene, partial cds	1030	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	2013	2013	2013.5	year		Bari-181-2013-ITA		False		True	1030	annotation	False	False	False	
KJ567091.1	Canine distemper virus isolate Bari-237-2013-ITA hemagglutinin (H) gene, partial cds	1000	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	2013	2013	2013.5	year		Bari-237-2013-ITA		False		True	1000	annotation	False	False	False	
KJ567090.1	Canine distemper virus isolate Bari-12-2013-ITA hemagglutinin (H) gene, partial cds	1000	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	2013	2013	2013.5	year		Bari-12-2013-ITA		False		True	1000	annotation	False	False	False	
KM386683.1	Canine distemper virus hemagglutinin (H) gene, complete cds	1824	Siberian tiger	Panthera tigris altaica	wild_felid	False	China	China	Oct-2013	2013-10	2013.7890410958903	month		DL1		False		True	1824	annotation	False	False	False	
KJ600776.1	Canine distemper virus isolate 569/12 hemagglutinin gene, partial cds	1767	Procyon lotor (raccoon)	Procyon lotor	procyonid	False	Germany	Germany	18-Dec-2012	2012-12-18	2012.9617486338798	day		569/12		False		True	1767	annotation	False	False	False	
KJ600775.1	Canine distemper virus isolate 525/13 hemagglutinin gene, partial cds	1767	Procyon lotor (raccoon)	Procyon lotor	procyonid	False	Germany	Germany	13-Mar-2013	2013-03-13	2013.194520547945	day		525/13		False		True	1767	annotation	False	False	False	
KJ600774.1	Canine distemper virus isolate 496/13 hemagglutinin gene, partial cds	1767	Procyon lotor (raccoon)	Procyon lotor	procyonid	False	Germany	Germany	08-Mar-2013	2013-03-08	2013.1808219178083	day		496/13		False		True	1767	annotation	False	False	False	
KJ600773.1	Canine distemper virus isolate 103/13 hemagglutinin gene, partial cds	1767	Procyon lotor (raccoon)	Procyon lotor	procyonid	False	Germany	Germany	06-Mar-2013	2013-03-06	2013.1753424657534	day		103/13		False		True	1767	annotation	False	False	False	
KM280689.1	Canine distemper virus strain Uy251, complete genome	15477	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	Uruguay	Uruguay	2012	2012	2012.5	year	Uy251			False		True	1824	annotation	True	True	True	
KM114053.1	Canine distemper virus isolate JX2 hemagglutinin protein (H) gene, partial cds	1236	dog	Canis lupus familiaris	domestic_dog	False	China: Nanchang	China	Nov-2013	2013-11	2013.8739726027397	month		JX2		False		True	1236	annotation	False	False	False	
KM115536.1	Canine distemper virus isolate BA440/13/ITA hemagglutinin (H) gene, complete cds	1824	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	Jul-2013	2013-07	2013.5369863013698	month		BA440/13/ITA		False		True	1824	annotation	False	False	False	
KM115535.1	Canine distemper virus isolate BA376/13/ITA hemagglutinin (H) gene, complete cds	1824	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	Jun-2013	2013-06	2013.454794520548	month		BA376/13/ITA		False		True	1824	annotation	False	False	False	
KM115534.1	Canine distemper virus isolate BA201/13/ITA hemagglutinin (H) gene, complete cds	1824	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	Mar-2013	2013-03	2013.2027397260274	month		BA201/13/ITA		False		True	1824	annotation	False	False	False	
KM115533.1	Canine distemper virus isolate BA466/12/ITA hemagglutinin (H) gene, complete cds	1824	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	Sep-2012	2012-09	2012.707650273224	month		BA466/12/ITA		False		True	1824	annotation	False	False	False	
KM115532.1	Canine distemper virus isolate 278/13/ITA hemagglutinin (H) gene, complete cds	1824	dog	Canis lupus familiaris	domestic_dog	False	Italy	Italy	Apr-2013	2013-04	2013.2876712328766	month		278/13/ITA		False		True	1824	annotation	False	False	False	
KJ994343.1	Canine distemper virus strain CDV-ZC, complete genome	15690	raccoon dog	Nyctereutes procyonoides	wild_canid	False	China	China	Oct-2013	2013-10	2013.7890410958903	month	CDV-ZC			False		True	1824	annotation	True	True	True	
KM066099.1	Canine distemper virus isolate Ec232-12 hemagglutinin gene, partial cds	630	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	Ecuador	Ecuador	2012	2012	2012.5	year		Ec232-12		False		True	630	annotation	False	False	False	
KM066098.1	Canine distemper virus isolate Ec231-12 hemagglutinin gene, partial cds	630	Canis lupus familiaris	Canis lupus familiaris	domestic_dog	False	Ecuador	Ecuador	2012	2012	2012.5	year		Ec231-12		False		True	630	annotation	False	False	False	
KC916722.1	Canine distemper virus strain SNP/2004/spotted hyena 6 hemagglutinin gene, partial cds	405	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	2004	2004	2004.5	year	SNP/2004/spotted hyena 6			False		True	405	annotation	False	False	False	
KC916721.1	Canine distemper virus strain SNP/1999/spotted hyena 5 hemagglutinin gene, partial cds	405	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	1999	1999	1999.5	year	SNP/1999/spotted hyena 5			False		True	405	annotation	False	False	False	
KC916720.1	Canine distemper virus strain SNP/1997/spotted hyena 4 hemagglutinin gene, partial cds	405	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	1997	1997	1997.5	year	SNP/1997/spotted hyena 4			False		True	405	annotation	False	False	False	
KC916719.1	Canine distemper virus strain SNP/1997/spotted hyena 3 hemagglutinin gene, partial cds	405	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	1997	1997	1997.5	year	SNP/1997/spotted hyena 3			False		True	405	annotation	False	False	False	
KC916718.1	Canine distemper virus strain SNP/1994/spotted hyena 2 hemagglutinin gene, partial cds	671	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	1994	1994	1994.5	year	SNP/1994/spotted hyena 2			False		True	671	annotation	False	False	False	
KC916717.1	Canine distemper virus strain SNP/1994/ spotted hyena 1 hemagglutinin gene, complete cds	1824	spotted hyena	Crocuta crocuta	other	False	Tanzania	Tanzania	1994	1994	1994.5	year	SNP/1994/ spotted hyena 1			False		True	1824	annotation	False	False	False	
KC916716.1	Canine distemper virus strain SNP/1994/bat-eared fox hemagglutinin gene, complete cds	1824	bat-eared fox	Vulpes vulpes	wild_canid	False	Tanzania	Tanzania	1994	1994	1994.5	year	SNP/1994/bat-eared fox			False		True	1824	annotation	False	False	False	
KC916715.1	Canine distemper virus strain SE/2007/African wild dog hemagglutinin gene, complete cds	1824	African wild dog	Lycaon pictus	wild_canid	False	Tanzania	Tanzania	2007	2007	2007.5	year	SE/2007/African wild dog			False		True	1824	annotation	False	False	False	
